num_substrates,feature_method,avg_accuracy,avg_classwise_acc,std_err_avg_acc,std_err_avg_classwise_acc,avg_precision,avg_recall,avg_f1_score
8,fasttext_cbow,0.7909356725146198,0.7677083333333333,0.0653199620741455,0.07933780843470672,0.7602083333333334,0.7677083333333333,0.742172619047619
9,lstm_with_attention,0.7357894736842107,0.7092592592592591,0.09344291812314309,0.09498754520912714,0.6866666666666666,0.7092592592592593,0.6718342151675485
9,just_attention,0.7465789473684211,0.7296296296296296,0.09266783082497448,0.10620334043659013,0.7250000000000001,0.7296296296296297,0.6954144620811288
9,countvectorizer,0.6197368421052631,0.6305555555555555,0.11757151415980087,0.1063364551833482,0.6233333333333334,0.6305555555555555,0.583994708994709
9,doc2vec_dbow,0.5086842105263158,0.4768518518518519,0.09852126898905281,0.08737621069139688,0.46301587301587305,0.47685185185185186,0.44101731601731603
9,doc2vec_dm,0.736578947368421,0.7333333333333333,0.11119752333876821,0.1003081671403766,0.7222222222222222,0.7333333333333333,0.7008553791887125
9,word2vec_cbow,0.6855263157894738,0.6685185185185185,0.11328786905153715,0.11353830411829136,0.6470370370370371,0.6685185185185184,0.6263492063492063
9,word2vec_sg,0.7321052631578947,0.7333333333333332,0.12705812572606046,0.11316011938853474,0.7064814814814816,0.7333333333333334,0.689779541446208
9,fasttext_sg,0.7155263157894737,0.7083333333333333,0.0964497917409354,0.08138146218169887,0.6820370370370372,0.7083333333333334,0.6597178130511464
9,fasttext_cbow,0.781578947368421,0.7592592592592593,0.06848175444978595,0.07267191433462443,0.740925925925926,0.7592592592592593,0.7259964726631393
10,lstm_with_attention,0.7062770562770563,0.6900000000000001,0.07250306865565878,0.08682677518420737,0.6873095238095238,0.6900000000000001,0.6563023088023088
10,just_attention,0.7439393939393939,0.7141666666666666,0.10059720289444853,0.08975661535508123,0.7124999999999999,0.7141666666666667,0.6837380952380954
10,countvectorizer,0.5928571428571429,0.5933333333333333,0.11686086849340978,0.11930353445448855,0.5938333333333333,0.5933333333333334,0.5463174603174602
10,doc2vec_dbow,0.4738095238095238,0.43916666666666665,0.10565098920158947,0.11565333736838053,0.4248333333333333,0.43916666666666676,0.40189682539682536
10,doc2vec_dm,0.6878787878787879,0.675,0.08971489399540279,0.10137937550497035,0.6756666666666666,0.6749999999999999,0.6423412698412698
10,word2vec_cbow,0.6495670995670996,0.625,0.07859527621588468,0.08967534034876402,0.6034999999999999,0.625,0.5836349206349206
10,word2vec_sg,0.7064935064935065,0.6733333333333332,0.08026305582564008,0.10184410744968125,0.6538095238095238,0.6733333333333332,0.6342489177489179
10,fasttext_sg,0.7021645021645021,0.6841666666666667,0.08898815693526994,0.08877640452282351,0.6593333333333333,0.6841666666666666,0.638563492063492
10,fasttext_cbow,0.7064935064935065,0.6649999999999999,0.05716253104846429,0.05398044913567216,0.6543333333333333,0.665,0.6267698412698413
11,lstm_with_attention,0.7041501976284585,0.6886363636363636,0.06378869891791832,0.11141516021036617,0.667878787878788,0.6886363636363637,0.6486580086580086
11,just_attention,0.691699604743083,0.6553030303030303,0.09065956475238407,0.12777004208627746,0.6489393939393939,0.6553030303030303,0.6214430014430015
11,countvectorizer,0.5837944664031621,0.5803030303030303,0.09225333699048567,0.08410114597804796,0.5898484848484847,0.5803030303030302,0.5371284271284271
11,doc2vec_dbow,0.48063241106719373,0.475,0.0995851351551545,0.11221586913437467,0.48681818181818187,0.475,0.44909090909090904
11,doc2vec_dm,0.6822134387351779,0.6787878787878787,0.07908003433365073,0.10062933283224444,0.6651515151515152,0.6787878787878788,0.6372366522366523
11,word2vec_cbow,0.6426877470355732,0.625,0.11006610010313639,0.12586933697615657,0.5843939393939392,0.625,0.5668037518037519
11,word2vec_sg,0.6865612648221343,0.678030303030303,0.08000023434170243,0.10283236333710781,0.6568181818181819,0.6780303030303032,0.6367748917748918
11,fasttext_sg,0.6954545454545455,0.6909090909090909,0.09753500031346317,0.11715756619529277,0.6774242424242424,0.6909090909090909,0.6539105339105339
11,fasttext_cbow,0.6956521739130435,0.6704545454545454,0.06920383134574537,0.08341937706645924,0.6678787878787878,0.6704545454545455,0.637085137085137
