num_substrates,feature_method,avg_accuracy,avg_classwise_acc,std_err_avg_acc,std_err_avg_classwise_acc,avg_precision,avg_recall,avg_f1_score
13,word2vec_cbow,0.7107989464442493,0.5863336663336663,0.0605847995505352,0.08038788167568194,0.6065623265623267,0.5863336663336663,0.5672777506030163
13,word2vec_sg,0.7668129938542582,0.6623443223443224,0.04773379016801307,0.05796491787656743,0.6797002997002995,0.6623443223443223,0.6402123974216998
13,fasttext_sg,0.7284021071115013,0.6093772893772893,0.04941372713601692,0.06447429110527408,0.6358508158508159,0.6093772893772894,0.595896427049747
13,fasttext_cbow,0.778577699736611,0.6897219447219448,0.03500679108462828,0.027625791517901354,0.7029115329115329,0.6897219447219448,0.6667645785061338
14,countvectorizer,0.6945341614906833,0.5898469387755102,0.027900300325030894,0.026555925042994987,0.5962925170068029,0.5898469387755102,0.5681332212922345
14,doc2vec_dbow,0.5187577639751553,0.4466001855287569,0.03793706473277462,0.05169057904579481,0.4371976972607224,0.44660018552875697,0.4019570769422142
14,doc2vec_dm,0.7291097308488612,0.6263775510204082,0.029427450126204634,0.021824863791824144,0.6325761608991421,0.626377551020408,0.6043678053972171
14,word2vec_cbow,0.6858385093167702,0.576343537414966,0.02819738962943695,0.024461931426801288,0.6018506493506494,0.576343537414966,0.546967098001367
14,word2vec_sg,0.7377225672877847,0.6389625850340137,0.026611570721012088,0.016182524629452927,0.6386362516020901,0.6389625850340137,0.6075853931316116
14,fasttext_sg,0.7493167701863354,0.6623469387755103,0.021107211137772267,0.023943887154263144,0.6801587301587301,0.6623469387755102,0.6482029570721569
14,fasttext_cbow,0.7347826086956522,0.6397789115646259,0.04208432954158767,0.04200833123992037,0.6366603703404944,0.639778911564626,0.6051991391709309
