num_substrates,feature_method,avg_accuracy,avg_classwise_acc,std_err_avg_acc,std_err_avg_classwise_acc,avg_precision,avg_recall,avg_f1_score
13,word2vec_cbow,0.6422862180429034,0.5536023500309215,0.02197534041015245,0.03809105361719419,0.5361585240156669,0.5536023500309215,0.5188723868884204
13,word2vec_sg,0.6981486923302966,0.6235513296227582,0.04402412130035544,0.06114157088850029,0.6159010830439401,0.6235513296227583,0.5919213863244032
13,fasttext_sg,0.6908610049955921,0.6045578231292518,0.03596122825455868,0.05949660700090639,0.5979881695254365,0.6045578231292518,0.5724043312415406
13,fasttext_cbow,0.6617102556567735,0.5741635745207174,0.025903843643003157,0.047751037219546905,0.5483022929451502,0.5741635745207173,0.5352025991726987
14,countvectorizer,0.6349397590361445,0.530998778998779,0.04755674275348001,0.04419770441100582,0.5387474747474746,0.530998778998779,0.5057592957296514
14,doc2vec_dbow,0.43067881281222453,0.39070007770007764,0.0693471736467446,0.0684903557795472,0.37178557504873294,0.39070007770007764,0.34808795360014866
14,doc2vec_dm,0.6326182779900088,0.5922210012210013,0.06506163458613932,0.08427506442335843,0.5453674843674843,0.5922210012210012,0.5429783710586097
14,word2vec_cbow,0.6594181604466648,0.592017094017094,0.02919642156916728,0.04541276040982779,0.5900788840788841,0.5920170940170941,0.5608003287437897
14,word2vec_sg,0.6835733176608875,0.6311440781440781,0.04822139585522936,0.04481100175258129,0.6087465127465127,0.6311440781440782,0.5924996025671323
14,fasttext_sg,0.7103732001175433,0.6484945054945055,0.026866979896847984,0.02084990193932773,0.639038856473639,0.6484945054945056,0.6131572958328088
14,fasttext_cbow,0.6593887746106377,0.5813760683760684,0.025228797036063656,0.03560278004411033,0.5683861693861694,0.5813760683760684,0.5540472939627854
